AccountID,TransactionAmount,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDay,Location_Encoded,Channel_Encoded,Merchant_Encoded,TransactionAmount_Scaled,TransactionDay_Scaled,Cluster_KMeans,Cluster_Agglo,Cluster_KMeans_Opt
AC00269,114.03,Portland,D000010,10.191.172.154,M081,ATM,51,Doctor,172,1,13388.56,2024-11-04 08:11:42,328.0,32,0,80,-0.6512215705247124,1.3597105200327928,2,0,1
AC00239,302.63,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28,2024-11-04 08:07:17,59.0,38,1,51,0.10690434045538122,-1.17202014808918,1,2,1
AC00070,31.189999999999998,Charlotte,D000410,93.160.83.196,M023,ATM,52,Engineer,74,1,5545.96,2024-11-04 08:09:33,115.0,5,0,22,-0.9842181265458735,-0.6449684104875798,0,1,0
AC00284,112.91,Tucson,D000439,53.218.177.171,M031,Online,27,Engineer,135,1,4764.48,2024-11-04 08:09:36,319.0,40,2,30,-0.6557236968253366,1.2750057764896785,0,1,0
AC00337,742.26,San Diego,D000678,172.111.76.65,M056,Online,27,Engineer,36,1,7868.19,2024-11-04 08:10:01,171.0,36,2,55,1.8741095061191064,-0.1179166728859795,1,2,1
AC00051,256.8,Charlotte,D000143,173.232.121.213,M014,ATM,26,Student,80,1,1128.38,2024-11-04 08:09:22,55.0,5,0,13,-0.0773210598639066,-1.2096667007750088,0,1,0
AC00328,378.68,Fort Worth,D000653,31.75.105.19,M095,ATM,60,Doctor,239,1,7627.04,2024-11-04 08:07:11,6.0,13,0,94,0.4126067557790086,-1.670836971176409,2,0,1
AC00064,571.93,Washington,D000230,113.137.153.101,M048,Online,52,Retired,119,1,4026.03,2024-11-04 08:06:42,263.0,42,2,47,1.1894245304179432,0.7479540388880781,1,2,0
AC00231,26.309999999999974,Austin,D000392,187.199.178.27,M028,Online,77,Retired,163,1,7095.76,2024-11-04 08:06:54,223.0,2,2,27,-1.0038345339985928,0.3714885120297922,0,1,0
AC00362,205.58,Portland,D000547,221.206.44.63,M005,Online,20,Student,159,1,1501.95,2024-11-04 08:07:55,228.0,32,2,4,-0.2832129430049479,0.41854670288707796,0,1,0
AC00363,533.61,Mesa,D000324,66.255.7.16,M043,Online,48,Engineer,115,1,3656.93,2024-11-04 08:11:43,354.0,23,2,42,1.0353874948465904,1.6044131124906786,1,2,0
AC00196,428.62,Raleigh,D000039,71.93.189.160,M028,Branch,55,Retired,72,1,3473.24,2024-11-04 08:10:24,156.0,33,1,27,0.6133533517193367,-0.25909124545783674,0,1,0
AC00360,361.22,Raleigh,D000338,173.135.78.201,M028,ATM,64,Retired,167,1,7061.73,2024-11-04 08:10:24,107.0,33,0,27,0.3424218225567795,-0.720261515859237,0,1,0
AC00499,837.29,Phoenix,D000189,217.233.219.196,M002,Branch,25,Student,216,1,6012.67,2024-11-04 08:07:12,331.0,31,1,1,2.25610688321581,1.3879454345471642,0,1,0
AC00213,117.25,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68,2024-11-04 08:08:29,93.0,1,2,90,-0.6382779574104182,-0.852024450259637,2,0,1
AC00165,135.27,Atlanta,D000526,166.79.195.157,M050,ATM,48,Doctor,131,1,9410.51,2024-11-04 08:09:32,222.0,1,0,49,-0.5658419610378769,0.3620768738583351,1,2,1
AC00299,185.1,Albuquerque,D000664,211.97.88.141,M005,Branch,53,Retired,23,1,6115.63,2024-11-04 08:10:41,220.0,0,1,4,-0.3655375382163601,0.3432535975154208,0,1,0
AC00119,113.54000000000002,Columbus,D000006,155.19.119.0,M036,Online,38,Engineer,273,1,5581.21,2024-11-04 08:08:45,265.0,8,2,35,-0.6531912507812354,0.7667773152309925,1,2,0
AC00409,354.96,Fort Worth,D000282,5.50.152.168,M014,Online,69,Doctor,96,1,6712.94,2024-11-04 08:08:19,333.0,13,2,13,0.317258152340791,1.4067687108900786,0,1,0
AC00100,224.22,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,2024-11-04 08:12:18,23.0,14,1,85,-0.20828469814456121,-1.5108391222616375,2,0,1
AC00244,737.1,Washington,D000637,146.250.144.172,M032,ATM,60,Retired,92,1,4644.19,2024-11-04 08:11:08,200.0,42,0,31,1.8533675670912313,0.15502083408627781,0,1,0
AC00382,223.22,Fort Worth,D000397,66.255.7.16,M018,ATM,27,Student,96,1,1734.22,2024-11-04 08:08:15,198.0,13,0,17,-0.21230445377011845,0.1361975577433635,0,1,0
AC00389,557.26,San Jose,D000184,197.23.128.119,M076,ATM,69,Doctor,53,1,5237.12,2024-11-04 08:09:49,277.0,38,0,75,1.130454715391019,0.8797169732884782,2,0,1
AC00275,27.439999999999998,Boston,D000451,177.172.184.163,M057,ATM,62,Retired,164,1,5950.48,2024-11-04 08:08:43,310.0,4,0,56,-0.9992922101417131,1.1903010329465642,1,0,1
AC00231,310.09,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,2024-11-04 08:10:52,328.0,11,1,67,0.13689171742203807,1.3597105200327928,1,0,1
AC00449,80.38,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,2024-11-04 08:09:54,65.0,18,2,63,-0.7864863473247133,-1.1155503190604372,1,2,1
AC00248,26.099999999999966,Detroit,D000017,170.154.69.105,M032,Branch,66,Doctor,115,1,5243.0,2024-11-04 08:10:24,335.0,11,1,31,-1.0046786826799599,1.4255919872329927,0,1,0
AC00301,845.1399999999999,Oklahoma City,D000154,8.244.162.185,M026,Branch,73,Retired,183,1,1702.65,2024-11-04 08:11:10,9.0,28,1,25,2.2876619648764343,-1.6426020566620376,0,1,0
AC00023,59.72999999999999,Fresno,D000681,186.57.149.225,M019,ATM,27,Student,56,1,800.93,2024-11-04 08:10:10,142.0,14,0,18,-0.8694943009924702,-0.3908541798582368,0,1,0
AC00272,758.77,San Antonio,D000332,163.69.89.200,M009,ATM,60,Engineer,114,1,7231.47,2024-11-04 08:08:24,174.0,35,0,8,1.9404756714970564,-0.08968175837160805,0,1,0
AC00377,301.51,Charlotte,D000509,193.190.29.63,M089,ATM,22,Student,284,1,1052.31,2024-11-04 08:11:09,55.0,5,0,88,0.1024022141547571,-1.2096667007750088,2,0,1
AC00276,418.03,Austin,D000391,47.167.178.158,M051,Online,58,Doctor,161,1,10721.29,2024-11-04 08:08:43,247.0,2,2,50,0.5707841396446856,0.5973678281447637,1,2,1
AC00427,118.06,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63,2024-11-04 08:07:10,144.0,19,1,81,-0.6350219553537169,-0.37203090351532253,2,0,1
AC00220,483.92,New York,D000046,145.179.219.57,M092,ATM,70,Retired,115,1,3138.0,2024-11-04 08:06:59,289.0,27,0,91,0.8356458378126517,0.992656631345964,2,0,1
AC00370,78.93,Mesa,D000602,211.45.75.44,M099,ATM,38,Doctor,145,1,9916.24,2024-11-04 08:12:17,48.0,23,0,98,-0.7923149929817712,-1.2755481679752088,2,0,1
AC00187,36.629999999999995,Miami,D000560,16.94.155.46,M094,ATM,75,Retired,261,1,7941.73,2024-11-04 08:07:35,124.0,24,0,93,-0.9623506559428421,-0.5602636669444655,2,0,1
AC00293,87.85,Colorado Springs,D000654,184.146.10.88,M062,Branch,49,Engineer,63,1,3753.24,2024-11-04 08:07:16,347.0,7,1,61,-0.7564587728018007,1.5385316452904787,1,0,1
AC00203,1001.8299999999999,Philadelphia,D000220,89.18.54.235,M051,Online,31,Doctor,55,1,9733.83,2024-11-04 08:11:43,198.0,30,2,50,2.9175174738449967,0.1361975577433635,1,2,1
AC00016,705.34,Washington,D000562,63.67.150.226,M026,Online,59,Doctor,124,1,5003.22,2024-11-04 08:12:18,255.0,42,2,25,1.7257001284235338,0.672660933516421,0,1,0
AC00189,146.55,Virginia Beach,D000163,82.75.200.117,M002,Online,54,Retired,124,5,4087.44,2024-11-04 08:07:38,215.0,41,2,1,-0.5204991175815913,0.29619540665813504,0,1,0
AC00005,116.88999999999999,Columbus,D000328,146.250.144.172,M064,Online,71,Retired,226,1,4880.31,2024-11-04 08:06:37,324.0,8,2,63,-0.6397250694356188,1.3220639673469643,1,0,1
AC00190,106.41,Los Angeles,D000473,84.237.126.96,M063,Branch,57,Retired,87,1,1310.38,2024-11-04 08:07:01,16.0,20,1,62,-0.6818521083914586,-1.5767205894618375,1,2,1
AC00480,1087.9,Boston,D000549,112.86.148.212,M053,ATM,78,Retired,103,1,2513.51,2024-11-04 08:12:04,86.0,4,0,52,3.2634978405367083,-0.9179059174598371,1,2,1
AC00407,584.41,Las Vegas,D000326,124.180.225.109,M051,ATM,23,Student,41,1,4475.22,2024-11-04 08:11:29,2.0,19,0,50,1.2395910806248975,-1.7084835238622376,1,2,1
AC00195,584.98,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05,2024-11-04 08:07:59,163.0,6,1,92,1.2418823413314655,-0.1932097782576367,2,0,1
AC00260,79.20999999999998,Colorado Springs,D000014,165.143.173.165,M055,Branch,56,Retired,140,1,1615.04,2024-11-04 08:07:01,328.0,7,1,54,-0.7911894614066153,1.3597105200327928,1,0,1
AC00006,173.13,Atlanta,D000485,5.50.152.168,M044,Online,20,Student,288,1,1490.34,2024-11-04 08:07:24,278.0,1,2,43,-0.4136540130542801,0.8891286114599354,1,2,0
AC00294,335.7,El Paso,D000180,184.57.159.204,M012,ATM,80,Retired,57,1,6601.44,2024-11-04 08:10:11,30.0,12,0,11,0.2398376589925588,-1.4449576550614374,0,1,0
AC00013,422.81,Los Angeles,D000050,77.92.193.22,M036,Branch,28,Student,193,1,1929.28,2024-11-04 08:10:28,324.0,20,1,35,0.5899985715348492,1.3220639673469643,1,2,0
AC00386,135.43,San Jose,D000626,120.170.93.69,M031,ATM,57,Retired,92,1,5315.83,2024-11-04 08:08:57,279.0,38,0,30,-0.5651988001377877,0.8985402496313926,0,1,0
AC00256,584.88,Philadelphia,D000202,91.204.200.167,M042,ATM,26,Student,121,1,548.45,2024-11-04 08:11:03,353.0,30,0,41,1.2414803657689095,1.5950014743192216,1,2,0
AC00439,308.94,Los Angeles,D000650,49.20.211.229,M092,Online,25,Student,167,1,1931.66,2024-11-04 08:07:47,93.0,20,2,91,0.13226899845264736,-0.852024450259637,2,0,1
AC00088,295.93,Boston,D000414,145.179.219.57,M021,Branch,36,Doctor,117,1,1050.63,2024-11-04 08:09:56,51.0,4,1,20,0.07997197776414781,-1.2473132534608373,0,1,0
AC00245,77.44,Washington,D000218,195.164.171.146,M011,Branch,58,Retired,268,1,1950.63,2024-11-04 08:10:59,177.0,42,1,10,-0.7983044288638516,-0.06144684385723661,0,1,0
AC00188,92.5,Seattle,D000520,113.137.153.101,M080,Online,40,Engineer,70,1,6295.45,2024-11-04 08:08:25,268.0,39,2,79,-0.7377669091429596,0.7950122297453639,2,0,1
AC00225,97.74000000000001,Los Angeles,D000211,218.238.171.184,M046,Online,41,Engineer,137,1,4113.63,2024-11-04 08:07:15,247.0,20,2,45,-0.7167033896650398,0.5973678281447637,1,2,0
AC00278,291.68,Columbus,D000021,72.128.135.172,M058,ATM,21,Student,90,1,1451.02,2024-11-04 08:11:59,219.0,8,0,57,0.06288801635552958,0.3338419593439636,1,0,1
AC00311,56.96000000000001,Albuquerque,D000379,70.130.169.235,M011,ATM,22,Student,135,1,1597.85,2024-11-04 08:07:18,177.0,0,0,10,-0.8806290240752636,-0.06144684385723661,0,1,0
AC00206,436.8,Seattle,D000619,19.228.76.177,M082,Online,27,Student,92,1,1256.33,2024-11-04 08:10:00,184.0,39,2,81,0.6462349527363949,0.004434623342963428,2,0,1
AC00329,259.49,Austin,D000433,162.151.179.167,M045,Online,72,Retired,292,1,7320.61,2024-11-04 08:07:31,160.0,2,2,44,-0.06650791723115766,-0.22144469277200812,1,2,0
AC00338,726.26,Omaha,D000386,69.160.14.157,M035,Online,57,Retired,147,1,2150.38,2024-11-04 08:06:49,44.0,29,2,34,1.8097934161101907,-1.3131947206610373,1,2,0
AC00409,568.68,Houston,D000283,189.248.139.91,M075,ATM,72,Retired,101,1,2940.04,2024-11-04 08:08:39,115.0,15,0,74,1.1763603246348822,-0.6449684104875798,2,0,1
AC00114,77.57,Atlanta,D000441,136.104.90.223,M091,Online,49,Doctor,225,1,12801.93,2024-11-04 08:07:54,347.0,1,2,90,-0.7977818606325291,1.5385316452904787,2,0,1
AC00460,999.28,Boston,D000032,125.89.163.224,M050,Online,29,Engineer,40,1,4272.41,2024-11-04 08:12:15,142.0,4,2,49,2.907267096999826,-0.3908541798582368,1,2,1
AC00373,14.160000000000025,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76,2024-11-04 08:10:20,9.0,28,1,75,-1.052674564849113,-1.6426020566620376,2,0,1
AC00021,1142.83,Omaha,D000493,219.98.242.240,M028,Branch,61,Retired,48,1,2467.39,2024-11-04 08:11:26,195.0,29,1,27,3.4843030170485663,0.10796264322899206,0,1,0
AC00235,61.329999999999984,Raleigh,D000201,167.95.191.52,M018,ATM,27,Engineer,129,1,7537.4,2024-11-04 08:06:27,263.0,33,0,17,-0.8630626919915786,0.7479540388880781,0,1,0
AC00261,27.639999999999986,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51,2024-11-04 08:08:22,160.0,27,2,64,-0.9984882590166017,-0.22144469277200812,1,2,1
AC00456,3.8500000000000227,San Jose,D000058,72.192.101.196,M025,ATM,29,Doctor,32,1,10506.41,2024-11-04 08:08:51,107.0,38,0,24,-1.094118245348608,-0.720261515859237,0,1,0
AC00332,431.22,Austin,D000301,111.226.226.202,M051,Branch,73,Retired,129,1,6505.98,2024-11-04 08:07:30,111.0,2,1,50,0.6238047163457856,-0.6826149631734084,1,2,1
AC00245,178.55,Houston,D000630,16.250.113.156,M076,Branch,55,Engineer,67,1,7568.4,2024-11-04 08:12:21,349.0,15,1,75,-0.3918669375637599,1.5573549216333928,2,0,1
AC00388,248.76,Denver,D000334,80.75.92.66,M091,ATM,18,Student,56,1,546.46,2024-11-04 08:06:33,144.0,10,0,90,-0.10963989509338681,-0.37203090351532253,2,0,1
AC00008,76.16,San Francisco,D000539,100.128.70.210,M060,ATM,23,Student,99,1,1072.25,2024-11-04 08:12:04,325.0,37,0,59,-0.8034497160645648,1.3314756055184214,1,2,1
AC00066,347.25,Indianapolis,D000646,33.28.138.82,M062,ATM,69,Doctor,250,1,7273.55,2024-11-04 08:08:01,30.0,16,0,61,0.2862658364677449,-1.4449576550614374,1,2,1
AC00227,28.039999999999992,Los Angeles,D000101,114.223.129.47,M008,ATM,57,Doctor,146,5,11197.54,2024-11-04 08:12:17,46.0,20,0,7,-0.9968803567663788,-1.2943714443181231,0,1,0
AC00352,325.98,Washington,D000232,141.241.241.128,M086,ATM,19,Student,277,1,782.35,2024-11-04 08:08:23,201.0,42,0,85,0.20076563431214264,0.16443247225773494,2,0,1
AC00481,249.56,New York,D000617,49.10.93.200,M083,Branch,76,Retired,246,1,4444.95,2024-11-04 08:11:08,324.0,27,1,82,-0.10642409059294099,1.3220639673469643,2,0,1
AC00341,17.430000000000007,Albuquerque,D000574,155.19.119.0,M042,ATM,56,Doctor,33,1,10658.88,2024-11-04 08:08:36,54.0,0,0,41,-1.039529963953541,-1.219078338946466,1,2,0
AC00065,198.01,Austin,D000145,83.80.89.29,M005,Branch,26,Student,40,1,250.93,2024-11-04 08:10:09,114.0,2,1,4,-0.31364249309041625,-0.654380048659037,0,1,0
AC00248,585.58,Raleigh,D000580,175.166.115.182,M091,Branch,23,Student,55,1,1729.02,2024-11-04 08:09:16,247.0,33,1,90,1.2442941947067998,0.5973678281447637,2,0,1
AC00177,434.67,Virginia Beach,D000107,13.149.61.4,M024,Online,27,Student,124,1,1298.13,2024-11-04 08:10:09,339.0,41,2,23,0.637672873253958,1.4632385399188215,0,1,0
AC00139,510.7,Nashville,D000167,156.96.135.18,M040,Online,27,Student,294,1,5828.48,2024-11-04 08:07:57,158.0,26,2,39,0.9432948934650742,-0.24026796911492243,1,2,0
AC00252,331.98,Denver,D000302,60.153.124.80,M047,ATM,74,Retired,12,1,7600.99,2024-11-04 08:09:26,240.0,10,0,46,0.22488416806548603,0.5314863609445637,1,2,0
AC00286,199.54,Portland,D000631,16.250.113.156,M070,Online,56,Engineer,268,1,9603.73,2024-11-04 08:10:49,283.0,32,2,69,-0.3074922669833137,0.9361868023172211,2,0,1
AC00001,212.97,Atlanta,D000492,45.241.13.208,M003,Online,59,Engineer,178,1,4180.4,2024-11-04 08:10:42,318.0,1,2,2,-0.2535069489320801,1.2655941383182212,0,1,0
AC00453,270.56,Philadelphia,D000203,57.166.147.242,M038,Online,23,Student,139,1,1268.44,2024-11-04 08:08:05,48.0,30,2,37,-0.022009222456239142,-1.2755481679752088,1,2,0
AC00291,306.37,Colorado Springs,D000484,21.122.39.207,M015,ATM,26,Engineer,120,1,9609.67,2024-11-04 08:07:43,178.0,7,0,14,0.1219382264949653,-0.05203520568577946,0,1,0
AC00113,643.02,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,2024-11-04 08:07:01,275.0,11,0,64,1.4751889578388069,0.860893696945564,1,0,1
AC00390,98.48000000000002,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,2024-11-04 08:11:29,47.0,24,1,89,-0.7137287705021274,-1.2849598061466658,2,0,1
AC00345,889.01,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88,2024-11-04 08:11:23,241.0,41,2,29,2.4640086441696303,0.5408979991160209,0,1,0
AC00011,537.86,Kansas City,D000159,144.228.168.6,M001,Online,27,Student,134,1,293.06,2024-11-04 08:09:27,262.0,18,2,0,1.0524714562552087,0.738542400716621,0,1,0
AC00106,241.18,Mesa,D000616,12.240.113.200,M025,ATM,25,Student,162,1,1445.53,2024-11-04 08:06:56,150.0,23,0,24,-0.14010964273511056,-0.3155610744865796,0,1,0
AC00087,130.54,Atlanta,D000544,173.135.78.201,M074,ATM,64,Doctor,94,1,11204.62,2024-11-04 08:09:50,95.0,1,0,73,-0.5848554051467626,-0.8332011739167228,2,0,1
AC00441,800.29,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,2024-11-04 08:11:42,338.0,36,1,32,2.1073759250701927,1.4538269017473642,0,1,0
AC00069,8.810000000000002,Dallas,D000462,35.67.21.23,M046,Online,57,Doctor,165,1,13523.65,2024-11-04 08:09:40,142.0,9,2,45,-1.0741802574458443,-0.3908541798582368,1,2,0
AC00020,28.52000000000001,Detroit,D000700,40.10.25.102,M021,ATM,20,Student,163,1,662.51,2024-11-04 08:08:28,153.0,11,0,20,-0.9949508740661113,-0.2873261599722082,0,1,0
AC00172,431.31,Atlanta,D000363,223.189.165.37,M021,Online,23,Student,99,1,342.73,2024-11-04 08:09:29,121.0,1,2,20,0.6241664943520857,-0.5884985814588369,0,1,0
AC00237,885.3299999999999,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,2024-11-04 08:10:03,234.0,33,0,24,2.4492159434675793,0.4750165319158208,0,1,0
AC00186,199.23,Tucson,D000183,24.148.92.177,M052,ATM,29,Engineer,54,1,9834.0,2024-11-04 08:07:46,247.0,40,0,51,-0.30873839122723645,0.5973678281447637,1,2,1
AC00165,42.25999999999999,Raleigh,D000214,59.132.247.252,M080,ATM,44,Doctor,171,1,268.77,2024-11-04 08:09:35,299.0,33,0,79,-0.939719431770955,1.0867730130605355,2,0,1
AC00438,166.06,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,2024-11-04 08:07:04,195.0,16,0,19,-0.4420736853269697,0.10796264322899206,0,1,0
AC00435,357.72,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,2024-11-04 08:11:19,219.0,24,0,81,0.3283526778673292,0.3338419593439636,2,0,1
AC00472,588.37,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,2024-11-04 08:07:39,5.0,9,2,99,1.2555093129021044,-1.6802486093478661,2,0,1
AC00446,72.82,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62,2024-11-04 08:06:49,314.0,15,2,62,-0.8168756998539259,1.2279475856323927,1,2,1
AC00427,162.36,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,2024-11-04 08:09:02,326.0,40,2,68,-0.4569467811415315,1.3408872436898784,2,0,1
AC00230,584.82,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1,2024-11-04 08:09:47,290.0,26,2,56,1.2412391804313763,1.0020682695174212,1,2,1
AC00172,38.150000000000006,Oklahoma City,D000682,110.235.207.187,M065,Online,72,Retired,129,1,1425.47,2024-11-04 08:12:23,279.0,28,2,64,-0.9562406273919951,0.8985402496313926,1,2,1
AC00103,477.54,San Francisco,D000386,29.168.185.63,M063,ATM,23,Student,52,1,1598.63,2024-11-04 08:06:48,233.0,37,0,62,0.8099997969215965,0.4656048937443637,1,0,1
AC00467,639.57,Philadelphia,D000166,189.183.50.147,M013,Branch,60,Doctor,43,1,11726.47,2024-11-04 08:12:02,352.0,30,1,12,1.4613208009306347,1.5855898361477643,0,1,0
AC00094,58.22999999999999,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76,2024-11-04 08:09:59,207.0,31,2,67,-0.875523934430806,0.22090230128647784,1,2,1
AC00231,776.21,Raleigh,D000656,213.15.9.253,M036,Online,78,Retired,99,1,4895.87,2024-11-04 08:06:38,53.0,33,2,35,2.0105802096067746,-1.228489977117923,1,1,0
AC00032,248.76,Portland,D000390,149.46.124.220,M070,Branch,21,Student,117,1,6178.77,2024-11-04 08:09:07,79.0,32,1,69,-0.10963989509338681,-0.9837873846600371,2,0,1
AC00241,188.61,Boston,D000451,107.248.120.12,M083,Online,67,Retired,26,1,7167.57,2024-11-04 08:06:23,1.0,4,2,82,-0.35142819597065417,-1.7178951620336946,2,0,1
AC00263,675.37,Jacksonville,D000508,10.223.224.50,M001,Online,56,Retired,31,1,4704.91,2024-11-04 08:11:11,363.0,17,2,0,1.6052280523255833,1.689117856033793,0,1,0
AC00012,94.82,Columbus,D000123,175.230.206.232,M011,Branch,67,Retired,56,1,1267.72,2024-11-04 08:12:17,80.0,8,1,10,-0.7284410760916669,-0.97437574648858,0,1,0
AC00009,425.18,Fresno,D000270,27.93.195.98,M057,Online,59,Engineer,135,1,5790.55,2024-11-04 08:11:26,51.0,14,2,56,0.5995253923674199,-1.2473132534608373,1,2,1
AC00041,50.28,Oklahoma City,D000544,196.244.194.198,M057,Branch,60,Engineer,65,1,5729.1,2024-11-04 08:06:46,33.0,28,1,56,-0.9074809916539859,-1.416722740547066,1,2,1
AC00317,864.72,Detroit,D000622,161.71.2.223,M018,Branch,34,Engineer,58,1,7379.38,2024-11-04 08:11:10,237.0,11,1,17,2.366368780024845,0.5032514464301923,0,1,0
AC00475,70.68,El Paso,D000138,13.88.251.53,M016,Online,25,Student,105,1,1478.41,2024-11-04 08:10:55,326.0,12,2,15,-0.8254779768926184,1.3408872436898784,0,1,0
AC00181,261.77,Chicago,D000026,82.75.200.117,M004,Online,28,Student,46,1,824.71,2024-11-04 08:11:48,12.0,6,2,3,-0.05734287440488728,-1.6143671421476662,0,1,0
AC00120,183.22,Milwaukee,D000290,64.15.0.66,M099,ATM,27,Student,63,1,1024.42,2024-11-04 08:07:27,278.0,25,0,98,-0.37309467879240765,0.8891286114599354,2,0,1
AC00331,58.31999999999999,Louisville,D000135,87.50.72.69,M011,Branch,29,Engineer,275,4,6027.49,2024-11-04 08:06:58,212.0,21,1,10,-0.8751621564245058,0.2679604921437636,0,1,0
AC00500,156.86,Charlotte,D000168,11.167.243.171,M099,ATM,51,Doctor,102,1,14453.35,2024-11-04 08:10:27,30.0,5,0,98,-0.47905543708209625,-1.4449576550614374,2,0,1
AC00292,120.67000000000002,Colorado Springs,D000119,214.247.164.80,M040,ATM,42,Doctor,233,1,5374.54,2024-11-04 08:12:08,359.0,7,0,39,-0.6245303931710124,1.6514713033479644,1,2,0
AC00436,308.62,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,2024-11-04 08:06:47,279.0,34,1,46,0.13098267665246907,0.8985402496313926,1,2,0
AC00476,506.81,Milwaukee,D000650,138.220.61.84,M091,ATM,59,Engineer,41,1,2757.23,2024-11-04 08:08:00,354.0,25,0,90,0.9276580440816566,1.6044131124906786,2,0,1
AC00391,328.39,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,2024-11-04 08:11:57,313.0,27,0,12,0.21045324536973545,1.2185359474609356,0,1,0
AC00267,796.3,Austin,D000225,93.160.83.196,M062,Branch,67,Retired,64,1,1498.79,2024-11-04 08:08:32,81.0,2,1,61,2.0913371001242194,-0.9649641083171229,1,0,1
AC00034,72.47,Boston,D000066,89.18.54.235,M083,Online,29,Doctor,72,1,1305.56,2024-11-04 08:11:10,290.0,4,2,82,-0.818282614322871,1.0020682695174212,2,0,1
AC00425,279.6,Fort Worth,D000452,182.84.41.229,M097,ATM,25,Student,131,1,1910.9,2024-11-04 08:06:53,151.0,13,0,96,0.014329368398798305,-0.3061494363151225,2,0,1
AC00048,304.2,Indianapolis,D000652,11.188.75.155,M083,Online,25,Student,102,1,423.64,2024-11-04 08:10:19,159.0,16,2,82,0.11321535678750604,-0.23085633094346528,2,0,1
AC00110,351.38,New York,D000254,47.82.77.181,M026,Branch,64,Retired,21,1,7606.63,2024-11-04 08:06:32,177.0,27,1,25,0.3028674272012962,-0.06144684385723661,0,1,0
AC00427,86.07,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56,2024-11-04 08:12:19,324.0,9,1,77,-0.7636139378152926,1.3220639673469643,2,0,1
AC00483,604.5,Portland,D000501,31.127.129.152,M073,ATM,28,Student,80,1,709.42,2024-11-04 08:06:32,220.0,32,0,72,1.3203479711423425,0.3432535975154208,2,0,1
AC00310,258.7,Charlotte,D000285,161.71.2.223,M035,ATM,27,Student,123,1,1358.37,2024-11-04 08:06:36,53.0,5,0,34,-0.06968352417534796,-1.228489977117923,1,1,0
AC00179,994.6299999999999,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14,2024-11-04 08:09:25,172.0,2,2,29,2.8885752333409846,-0.10850503471452236,0,1,0
AC00363,11.45999999999998,Austin,D000232,179.43.245.131,M027,Branch,75,Retired,64,1,7258.33,2024-11-04 08:08:10,31.0,2,1,26,-1.0635279050381177,-1.4355460168899803,0,1,0
AC00080,63.75999999999999,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,4980.26,2024-11-04 08:10:22,178.0,35,0,1,-0.8532946858214745,-0.05203520568577946,0,1,0
AC00158,446.83,Miami,D000378,77.92.193.22,M051,Branch,55,Retired,143,1,1623.5,2024-11-04 08:09:33,177.0,24,1,50,0.6865531016607338,-0.06144684385723661,1,2,1
AC00033,63.53999999999999,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,4401.78,2024-11-04 08:07:31,142.0,9,0,44,-0.8541790320590971,-0.3908541798582368,1,2,0
AC00492,81.11000000000001,Charlotte,D000402,51.250.46.149,M044,Online,48,Engineer,110,1,2051.37,2024-11-04 08:07:46,289.0,5,2,43,-0.7835519257180564,0.992656631345964,1,2,0
AC00228,441.26,Tucson,D000490,92.180.81.50,M074,Branch,58,Doctor,87,5,13704.92,2024-11-04 08:11:41,58.000000000000014,40,1,73,0.66416306282638,-1.1814317862606372,2,0,1
